,Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
4499,OTHER,BLACK,False,7617,LARGE,GM,7850,2,91206,2351,Alloy
4500,OTHER,GREY,False,5955,MEDIUM,GM,6545,4,87197,853,Alloy
4501,OTHER,WHITE,False,4401,VAN,CHRYSLER,5435,5,84066,1763,Covers
4502,OTHER,SILVER,True,2228,LARGE,CHRYSLER,5435,7,78044,2040,unkwnWheel
4503,MANHEIM,SILVER,False,5992,VAN,GM,6355,4,60115,1801,Alloy
4504,MANHEIM,SILVER,False,3947,LARGE,FORD,5000,7,76557,1572,Alloy
4505,MANHEIM,RED,False,4559,MEDIUM,GM,5000,4,51233,671,Covers
4506,MANHEIM,GREEN,False,7614,MEDIUM SUV,GM,7665,4,62156,1020,Alloy
4507,MANHEIM,SILVER,False,4271,MEDIUM,GM,4945,5,64828,728,Special
4508,MANHEIM,SILVER,True,3246,MEDIUM,CHRYSLER,3360,6,66367,1515,Covers
4509,MANHEIM,GOLD,False,7008,MEDIUM SUV,GM,6365,4,77855,1155,Alloy
4510,MANHEIM,WHITE,False,5842,MEDIUM,CHRYSLER,5665,3,71566,1389,Covers
4511,MANHEIM,SILVER,False,13872,LARGE TRUCK,GM,11330,2,79205,1155,Alloy
4512,MANHEIM,WHITE,False,4942,MEDIUM,CHRYSLER,5680,4,65992,1215,Covers
4513,MANHEIM,BLUE,False,4755,MEDIUM,CHRYSLER,5665,4,62044,1215,Covers
4514,MANHEIM,WHITE,False,3841,MEDIUM,OTHER,5045,4,65148,728,Covers
4515,MANHEIM,BLUE,False,6705,VAN,CHRYSLER,5465,4,80468,1763,Alloy
4516,MANHEIM,WHITE,False,7834,LARGE SUV,GM,9045,6,65694,1711,Alloy
4517,MANHEIM,GREY,True,2983,COMPACT,CHRYSLER,5265,5,44858,553,Special
4518,MANHEIM,SILVER,False,9042,LARGE TRUCK,OTHER,10000,5,72764,1272,Covers
4519,MANHEIM,SILVER,False,0,MEDIUM,OTHER,5765,5,79270,569,Special
4520,MANHEIM,RED,False,4710,MEDIUM,FORD,5530,4,55850,754,Covers
4521,MANHEIM,BLUE,False,3976,VAN,CHRYSLER,5465,5,63725,1411,Covers
4522,MANHEIM,WHITE,False,3117,VAN,CHRYSLER,4645,5,75080,1623,Covers
4523,MANHEIM,GREY,True,3828,VAN,CHRYSLER,3710,6,85369,2063,Covers
4524,MANHEIM,GREY,False,8196,MEDIUM,CHRYSLER,8480,1,51596,920,Covers
4525,MANHEIM,RED,False,7476,SMALL TRUCK,CHRYSLER,8180,4,57911,920,Covers
4526,MANHEIM,GREY,False,9302,MEDIUM SUV,GM,8680,4,79059,1974,Alloy
4527,MANHEIM,SILVER,False,4723,LARGE TRUCK,FORD,6030,5,80620,853,Covers
4528,MANHEIM,RED,False,11146,MEDIUM SUV,CHRYSLER,9180,3,70450,1389,Alloy
4529,MANHEIM,BLACK,True,7423,MEDIUM SUV,GM,8095,4,83660,1503,Covers
4530,MANHEIM,BLACK,False,4513,LARGE,GM,6730,4,83456,2152,Alloy
4531,MANHEIM,BLUE,False,5092,MEDIUM SUV,OTHER,6330,7,76078,869,Alloy
4532,MANHEIM,GOLD,False,11937,MEDIUM SUV,CHRYSLER,9600,3,60772,1508,Alloy
4533,MANHEIM,SILVER,False,8301,VAN,GM,6850,4,71698,2091,Alloy
4534,MANHEIM,GREY,False,6609,VAN,GM,5765,4,71823,2091,Covers
4535,MANHEIM,BLUE,False,10553,CROSSOVER,CHRYSLER,9080,3,68112,1215,Alloy
4536,MANHEIM,RED,False,5499,MEDIUM SUV,GM,6865,7,78183,1455,Alloy
4537,MANHEIM,WHITE,False,6858,LARGE,GM,6680,3,80482,2152,Covers
4538,MANHEIM,SILVER,False,8186,LARGE,GM,8050,2,67958,1703,Alloy
4539,MANHEIM,GOLD,False,2752,MEDIUM,GM,4145,6,72109,2508,Alloy
4540,MANHEIM,SILVER,False,4555,MEDIUM,GM,5365,5,47796,905,Alloy
4541,MANHEIM,WHITE,False,6872,MEDIUM SUV,CHRYSLER,8380,5,77300,1389,Alloy
4542,MANHEIM,BLUE,False,4773,VAN,CHRYSLER,6065,4,79528,1623,Covers
4543,MANHEIM,BLACK,False,5620,MEDIUM,CHRYSLER,6350,3,37267,882,Covers
4544,MANHEIM,GREEN,False,3001,COMPACT,GM,4345,5,41788,623,Covers
4545,MANHEIM,GREY,False,7940,MEDIUM SUV,CHRYSLER,8745,4,79941,1389,Alloy
4546,MANHEIM,GREEN,False,5540,MEDIUM,CHRYSLER,5565,3,34892,882,Covers
4547,MANHEIM,GREEN,False,8519,CROSSOVER,CHRYSLER,7880,3,60144,1215,Covers
4548,MANHEIM,BLUE,False,5540,MEDIUM,CHRYSLER,5045,3,61780,1215,Covers
4549,MANHEIM,SILVER,False,5930,LARGE,GM,6965,3,60804,1703,Covers
4550,MANHEIM,RED,False,2423,COMPACT,FORD,4200,6,56397,1220,Covers
4551,MANHEIM,WHITE,False,6349,MEDIUM,OTHER,7850,4,63322,533,Covers
4552,MANHEIM,SILVER,False,4948,LARGE,GM,6680,4,58163,1500,Covers
4553,MANHEIM,WHITE,False,2994,MEDIUM,GM,5730,6,57160,1800,Covers
4554,MANHEIM,BLUE,False,8382,MEDIUM,CHRYSLER,6080,2,78110,920,Covers
4555,MANHEIM,WHITE,False,5972,MEDIUM SUV,FORD,7745,5,66530,1020,Alloy
4556,MANHEIM,GOLD,False,5193,COMPACT,GM,6665,3,41904,623,Covers
4557,MANHEIM,BLACK,False,7650,MEDIUM SUV,GM,7480,4,74498,1155,Alloy
4558,MANHEIM,BLACK,False,12161,LARGE SUV,CHRYSLER,9400,3,77539,1740,Alloy
4559,MANHEIM,RED,False,3087,SMALL TRUCK,GM,4610,6,84748,2322,Covers
4560,MANHEIM,GREEN,False,4038,MEDIUM,OTHER,5865,8,60453,833,Alloy
4561,MANHEIM,YELLOW,False,3492,SPORTS,FORD,6465,7,59107,971,Alloy
4562,MANHEIM,SILVER,False,7937,LARGE,GM,7245,2,68490,1703,Covers
4563,MANHEIM,WHITE,False,3245,VAN,FORD,5010,5,87368,1633,Covers
4564,MANHEIM,BLUE,False,4087,MEDIUM,CHRYSLER,6165,4,59252,1086,Covers
4565,MANHEIM,WHITE,False,7065,MEDIUM,CHRYSLER,6930,2,66706,825,Covers
4566,MANHEIM,BLUE,False,7587,MEDIUM SUV,CHRYSLER,9500,4,81297,1503,Alloy
4567,MANHEIM,SILVER,False,10845,LARGE TRUCK,CHRYSLER,10000,3,77558,920,Special
4568,MANHEIM,GOLD,True,6277,MEDIUM SUV,CHRYSLER,9465,5,81071,1503,Alloy
4569,MANHEIM,SILVER,False,5544,MEDIUM SUV,OTHER,7345,5,42297,553,Alloy
4570,MANHEIM,BLUE,False,4425,VAN,FORD,6530,5,73769,1506,Alloy
4571,MANHEIM,GREEN,True,8370,CROSSOVER,CHRYSLER,7480,3,74277,1389,Covers
4572,MANHEIM,GOLD,False,4683,MEDIUM,OTHER,6130,3,66282,533,Covers
4573,MANHEIM,RED,False,4297,MEDIUM,CHRYSLER,5160,4,61881,1215,Covers
4574,MANHEIM,WHITE,False,8172,SPECIALTY,CHRYSLER,9095,3,67622,1215,Covers
4575,MANHEIM,RED,False,4862,MEDIUM,OTHER,6830,4,67403,533,Alloy
4576,MANHEIM,BLACK,False,3756,MEDIUM,CHRYSLER,5665,4,65842,1020,Alloy
4577,MANHEIM,SILVER,False,8049,MEDIUM,OTHER,7995,3,75142,686,Covers
4578,MANHEIM,BLUE,False,10883,MEDIUM SUV,CHRYSLER,10265,3,71638,1389,Alloy
4579,MANHEIM,GOLD,False,5559,VAN,GM,7580,4,77970,2091,Alloy
4580,MANHEIM,WHITE,False,4106,MEDIUM,CHRYSLER,5530,3,65097,1020,Covers
4581,MANHEIM,GREY,False,8756,SPECIALTY,CHRYSLER,9905,2,55694,1086,Covers
4582,MANHEIM,WHITE,False,6194,SMALL SUV,CHRYSLER,6970,4,73280,686,Covers
4583,MANHEIM,GREY,False,6219,MEDIUM,GM,8285,3,51962,671,Alloy
4584,MANHEIM,WHITE,False,7443,MEDIUM SUV,OTHER,7400,4,64111,1020,Alloy
4585,MANHEIM,WHITE,False,6415,LARGE TRUCK,CHRYSLER,4960,3,64837,533,Covers
4586,MANHEIM,GOLD,False,9090,MEDIUM,OTHER,8350,3,64406,630,Covers
4587,MANHEIM,GREY,False,10726,LARGE TRUCK,FORD,8600,4,85291,853,Alloy
4588,MANHEIM,GREY,True,9111,MEDIUM,CHRYSLER,8485,2,62323,1020,Covers
4589,MANHEIM,BLUE,True,3515,MEDIUM,FORD,5110,7,86472,1283,unkwnWheel
4590,MANHEIM,SILVER,True,5293,LARGE,GM,6635,6,84031,2152,unkwnWheel
4591,MANHEIM,WHITE,False,9100,MEDIUM SUV,CHRYSLER,11010,4,78078,1389,unkwnWheel
4592,MANHEIM,WHITE,False,5423,MEDIUM,OTHER,5985,4,79609,569,unkwnWheel
4593,MANHEIM,BLUE,False,8049,MEDIUM,CHRYSLER,8385,2,75318,1155,unkwnWheel
4594,MANHEIM,RED,False,5213,MEDIUM,CHRYSLER,6470,4,72006,1389,unkwnWheel
4595,MANHEIM,SILVER,False,5459,MEDIUM,GM,5985,6,78150,1272,Alloy
4596,MANHEIM,GOLD,False,7287,MEDIUM,OTHER,8200,5,79810,569,Covers
4597,MANHEIM,SILVER,False,3932,COMPACT,GM,4445,4,81224,853,Covers
4598,MANHEIM,WHITE,False,10505,LARGE TRUCK,FORD,10825,5,96302,909,Alloy
4599,MANHEIM,SILVER,False,6672,MEDIUM,GM,7685,3,67220,728,Covers
4600,MANHEIM,GOLD,True,10217,LARGE SUV,FORD,10925,5,85654,1503,Alloy
4601,MANHEIM,SILVER,False,7702,MEDIUM SUV,OTHER,9370,4,72184,1155,Alloy
4602,MANHEIM,RED,False,5968,MEDIUM,OTHER,8100,4,66375,533,Alloy
4603,MANHEIM,GREY,True,12463,LARGE TRUCK,FORD,12090,5,83727,853,Alloy
4604,MANHEIM,SILVER,False,4935,COMPACT,GM,6185,4,61346,728,Covers
4605,MANHEIM,BLUE,False,6053,SMALL SUV,FORD,7750,5,83571,983,Alloy
4606,MANHEIM,BLUE,True,3193,COMPACT,GM,5535,5,69647,1020,Covers
4607,MANHEIM,BLACK,False,6603,MEDIUM,GM,8285,4,63090,1118,Alloy
4608,MANHEIM,GREY,False,8449,MEDIUM,OTHER,8300,4,73449,686,Alloy
4609,MANHEIM,SILVER,False,2700,MEDIUM,OTHER,5010,7,82905,894,Covers
4610,MANHEIM,GOLD,False,2551,MEDIUM,CHRYSLER,4860,6,75067,1155,Alloy
4611,MANHEIM,BLACK,False,9289,MEDIUM,OTHER,7985,2,69696,728,Covers
4612,MANHEIM,SILVER,False,4121,VAN,FORD,4745,6,90690,1774,Covers
4613,MANHEIM,GOLD,True,5167,SMALL SUV,OTHER,7600,5,78002,920,Alloy
4614,MANHEIM,GOLD,False,2991,MEDIUM,OTHER,4710,6,80609,853,Covers
4615,MANHEIM,SILVER,False,7567,MEDIUM,CHRYSLER,7800,3,57503,920,Covers
4616,MANHEIM,GREY,False,18970,LARGE TRUCK,FORD,9820,4,85105,853,Covers
4617,MANHEIM,SILVER,False,8454,MEDIUM,CHRYSLER,7785,3,57921,920,Alloy
4618,MANHEIM,BLUE,False,6392,MEDIUM,GM,7550,3,64975,728,Covers
4619,MANHEIM,BLUE,False,6524,MEDIUM,CHRYSLER,6670,3,61205,825,Covers
4620,MANHEIM,BLACK,False,3670,MEDIUM,GM,3845,7,75667,1103,Alloy
4621,MANHEIM,WHITE,False,6548,MEDIUM SUV,GM,7950,5,92504,1630,Alloy
4622,MANHEIM,BLUE,True,8901,SMALL TRUCK,CHRYSLER,8285,4,98789,1341,Covers
4623,MANHEIM,ORANGE,False,6953,MEDIUM,CHRYSLER,5870,3,85726,983,Covers
4624,MANHEIM,WHITE,False,5978,MEDIUM,CHRYSLER,6970,3,41836,693,Covers
4625,MANHEIM,GOLD,True,3317,LARGE,GM,6235,6,79759,1974,Alloy
4626,MANHEIM,BLACK,True,5770,LARGE,FORD,7800,5,68394,1313,Alloy
4627,MANHEIM,SILVER,False,4667,MEDIUM,GM,6060,4,64382,1118,Alloy
4628,MANHEIM,MAROON,False,9319,MEDIUM SUV,GM,7580,3,79678,1389,Alloy
4629,MANHEIM,BLUE,False,7268,MEDIUM,OTHER,8580,4,70725,686,Alloy
4630,MANHEIM,BLUE,False,2368,COMPACT,CHRYSLER,3740,5,87369,723,Alloy
4631,MANHEIM,BLUE,False,4239,COMPACT,GM,6460,3,31501,582,Covers
4632,MANHEIM,SILVER,False,6184,MEDIUM,OTHER,5960,4,82478,723,Covers
4633,MANHEIM,GREY,False,2932,MEDIUM,FORD,3165,6,91517,1353,Alloy
4634,MANHEIM,GREY,False,6251,VAN,OTHER,7980,5,69133,728,Alloy
4635,MANHEIM,OTHER,False,6087,VAN,FORD,5780,3,89094,1633,Covers
4636,MANHEIM,SILVER,False,9428,SMALL TRUCK,OTHER,10950,6,96895,1353,Alloy
4637,MANHEIM,GOLD,False,8861,LARGE,GM,7930,1,78066,1974,Alloy
4638,MANHEIM,SILVER,False,9167,LARGE,FORD,8000,2,77179,1506,Alloy
4639,MANHEIM,BLACK,False,0,LARGE TRUCK,GM,9240,4,84990,1243,Alloy
4640,MANHEIM,SILVER,False,4021,SMALL TRUCK,OTHER,5110,7,42058,782,Covers
4641,MANHEIM,BLUE,False,4752,MEDIUM SUV,OTHER,6320,5,73398,1740,Alloy
4642,MANHEIM,GREY,False,6590,LARGE,GM,6580,3,81729,2152,Covers
4643,MANHEIM,SILVER,False,7128,LARGE,GM,7130,3,62205,1703,Covers
4644,MANHEIM,GOLD,False,3930,LARGE,GM,5110,4,71221,1974,Covers
4645,MANHEIM,BLUE,False,10779,SPECIALTY,CHRYSLER,8805,2,68341,1215,Covers
4646,MANHEIM,BLACK,False,8473,SMALL SUV,CHRYSLER,5910,3,70045,686,Covers
4647,MANHEIM,WHITE,True,3706,MEDIUM,OTHER,5910,7,92223,920,unkwnWheel
4648,MANHEIM,BLUE,False,6103,SPECIALTY,CHRYSLER,7430,4,67612,1215,Covers
4649,MANHEIM,GREY,False,6685,COMPACT,OTHER,8200,3,69206,533,Covers
4650,MANHEIM,BLACK,False,8744,LARGE,FORD,6480,2,72598,1506,Alloy
4651,MANHEIM,BROWN,False,8340,SMALL SUV,FORD,8555,3,85048,1503,Alloy
4652,MANHEIM,GOLD,False,11168,CROSSOVER,FORD,7505,2,75213,1506,Alloy
4653,MANHEIM,RED,False,13285,SMALL TRUCK,OTHER,10150,3,90415,620,Alloy
4654,MANHEIM,WHITE,False,6284,VAN,GM,6960,3,75309,2091,Covers
4655,MANHEIM,GOLD,False,10121,MEDIUM,OTHER,8700,2,77056,569,Covers
4656,MANHEIM,GREY,False,6785,MEDIUM,GM,6680,2,50072,837,Covers
4657,MANHEIM,GREY,False,10569,SMALL SUV,FORD,8255,3,82706,1503,Alloy
4658,MANHEIM,SILVER,False,5147,MEDIUM,FORD,3465,2,99052,1053,Alloy
4659,MANHEIM,RED,False,8507,MEDIUM SUV,CHRYSLER,10715,5,88607,1763,Alloy
4660,MANHEIM,GREY,False,6785,MEDIUM SUV,FORD,8205,5,85341,1893,Alloy
4661,MANHEIM,GREY,False,5414,MEDIUM,OTHER,5960,6,81967,594,Covers
4662,MANHEIM,SILVER,True,7871,LARGE TRUCK,CHRYSLER,9140,6,85425,983,Alloy
4663,MANHEIM,WHITE,True,8035,LARGE,GM,7505,3,73890,1974,Covers
4664,MANHEIM,WHITE,False,8878,LARGE,FORD,8405,3,58466,1169,Alloy
4665,MANHEIM,GREY,False,7448,LARGE SUV,FORD,8430,7,86662,1413,Alloy
4666,MANHEIM,SILVER,False,5286,MEDIUM,OTHER,5380,3,69987,533,Covers
4667,MANHEIM,BLUE,False,7590,MEDIUM,OTHER,7805,3,63115,728,Alloy
4668,MANHEIM,SILVER,False,8958,MEDIUM,FORD,8130,4,71528,1272,Alloy
4669,MANHEIM,SILVER,False,3462,MEDIUM,CHRYSLER,4700,5,77617,1155,Covers
4670,MANHEIM,RED,False,9106,MEDIUM,OTHER,8955,4,81596,594,Alloy
4671,MANHEIM,WHITE,False,8534,MEDIUM SUV,CHRYSLER,9960,6,74975,1389,Alloy
4672,MANHEIM,BLACK,False,8961,LARGE,GM,8305,2,71410,1974,Alloy
4673,MANHEIM,WHITE,False,2112,COMPACT,CHRYSLER,4400,6,80685,723,Covers
4674,MANHEIM,GREEN,False,6649,MEDIUM SUV,FORD,8530,6,77169,2091,Alloy
4675,MANHEIM,SILVER,False,4988,COMPACT,GM,5780,4,58635,671,Covers
4676,MANHEIM,WHITE,False,6880,MEDIUM,CHRYSLER,7705,3,68065,825,Covers
4677,MANHEIM,SILVER,False,7234,MEDIUM,OTHER,8630,7,94803,1641,Alloy
4678,MANHEIM,SILVER,False,4464,MEDIUM,CHRYSLER,5250,4,90391,1630,Alloy
4679,MANHEIM,SILVER,True,5503,SMALL SUV,OTHER,6620,9,90941,920,Covers
4680,MANHEIM,WHITE,False,6814,LARGE,GM,7300,4,89032,2152,Covers
4681,MANHEIM,GOLD,False,13354,SMALL SUV,FORD,8105,3,82427,983,Alloy
4682,MANHEIM,BLACK,False,6167,SMALL SUV,CHRYSLER,7730,7,79501,986,Alloy
4683,MANHEIM,OTHER,False,7950,LARGE,GM,7405,3,76459,1974,Alloy
4684,MANHEIM,GREY,False,3792,MEDIUM,GM,4265,5,82333,2412,Covers
4685,MANHEIM,BLUE,False,3158,COMPACT,CHRYSLER,5110,5,59141,588,Covers
4686,MANHEIM,GREEN,False,3475,MEDIUM,FORD,4965,5,75587,920,Covers
4687,MANHEIM,BLUE,False,5210,MEDIUM,CHRYSLER,5680,4,53492,1086,Covers
4688,MANHEIM,GREY,False,8008,LARGE,GM,6630,3,88862,2152,Covers
4689,MANHEIM,GREY,False,10859,MEDIUM,OTHER,9915,3,91328,765,Covers
4690,MANHEIM,BROWN,False,8371,LARGE,GM,7655,2,76541,1974,Covers
4691,MANHEIM,RED,True,5292,MEDIUM SUV,FORD,7060,7,82652,2582,Alloy
4692,MANHEIM,BLUE,False,3773,MEDIUM,OTHER,5860,4,27034,462,Covers
4693,MANHEIM,OTHER,False,7337,MEDIUM,CHRYSLER,7855,3,61973,1118,Covers
4694,MANHEIM,SILVER,False,7834,MEDIUM SUV,GM,8800,5,74949,1974,Alloy
4695,MANHEIM,MAROON,False,4048,VAN,CHRYSLER,5160,8,91559,2218,Alloy
4696,MANHEIM,BLUE,False,3875,COMPACT,OTHER,4700,6,93507,765,Covers
4697,MANHEIM,SILVER,True,9572,LARGE TRUCK,FORD,11325,5,84057,853,Alloy
4698,MANHEIM,GOLD,False,7950,LARGE,GM,7805,3,61947,1703,Covers
4699,MANHEIM,GOLD,False,7421,LARGE TRUCK,GM,8525,6,73734,1155,Special
4700,MANHEIM,WHITE,False,6231,VAN,CHRYSLER,7080,4,67732,1411,Covers
4701,MANHEIM,GREEN,False,3444,MEDIUM,GM,4340,7,82988,1153,Alloy
4702,MANHEIM,WHITE,False,5943,MEDIUM,OTHER,5960,4,82108,594,Covers
4703,MANHEIM,BLUE,False,11270,MEDIUM,OTHER,10715,1,62620,533,Covers
4704,MANHEIM,SILVER,False,3086,LARGE,GM,3775,6,94232,2351,Covers
4705,MANHEIM,GOLD,False,7935,MEDIUM,GM,6860,3,67395,923,Alloy
4706,MANHEIM,GREY,False,8414,LARGE,GM,6000,2,98438,2351,Covers
4707,MANHEIM,SILVER,False,3810,MEDIUM,GM,5560,5,79517,803,Alloy
4708,MANHEIM,BLUE,False,8258,LARGE,GM,8555,2,64244,1703,Alloy
4709,MANHEIM,WHITE,False,4945,COMPACT,OTHER,6330,4,78408,569,Covers
4710,MANHEIM,SILVER,False,5183,VAN,CHRYSLER,5350,5,79669,1623,Alloy
4711,MANHEIM,GREEN,False,11195,MEDIUM SUV,GM,9415,3,83495,1633,Alloy
4712,MANHEIM,GREY,False,7629,LARGE,GM,8000,3,76844,1974,Alloy
4713,MANHEIM,SILVER,False,6427,LARGE,GM,8100,4,64901,1703,Covers
4714,MANHEIM,RED,False,8196,LARGE,GM,8055,2,64737,1703,Covers
4715,MANHEIM,BLUE,False,6305,MEDIUM,CHRYSLER,8055,3,62136,1020,Covers
4716,MANHEIM,BLUE,False,4534,MEDIUM,CHRYSLER,4100,5,88287,1503,Alloy
4717,MANHEIM,WHITE,False,7089,LARGE SUV,GM,8805,6,82172,1763,Alloy
4718,MANHEIM,SILVER,False,9485,LARGE TRUCK,CHRYSLER,11650,3,96641,1053,Covers
4719,MANHEIM,GOLD,False,6020,MEDIUM,GM,5980,4,90768,1485,Alloy
4720,MANHEIM,BLUE,False,3036,COMPACT,GM,4735,4,61278,728,Covers
4721,MANHEIM,GOLD,False,11517,LARGE SUV,CHRYSLER,10690,4,94759,2495,Alloy
4722,MANHEIM,GOLD,False,4069,VAN,CHRYSLER,5810,7,90344,2218,Alloy
4723,MANHEIM,WHITE,False,5650,MEDIUM,OTHER,6250,4,73201,803,Alloy
4724,MANHEIM,SILVER,False,9968,MEDIUM,OTHER,10215,3,54594,588,Covers
4725,MANHEIM,WHITE,False,3523,MEDIUM,CHRYSLER,4900,6,84793,1373,Alloy
4726,MANHEIM,SILVER,False,5814,MEDIUM,OTHER,8630,6,77477,569,Alloy
4727,MANHEIM,BLUE,False,7544,LARGE,FORD,7930,5,61260,1313,Alloy
4728,MANHEIM,GREEN,False,7172,MEDIUM SUV,OTHER,7930,4,69985,1508,Alloy
4729,MANHEIM,GREY,True,1125,COMPACT,OTHER,4000,8,39600,762,Covers
4730,MANHEIM,BLUE,False,7628,MEDIUM SUV,GM,8330,4,86496,1243,Alloy
4731,MANHEIM,SILVER,False,8641,MEDIUM,GM,6920,3,76782,1272,Covers
4732,MANHEIM,SILVER,False,5185,COMPACT,OTHER,6300,6,87138,723,Alloy
4733,MANHEIM,WHITE,False,7172,LARGE,GM,7225,3,76813,1974,Alloy
4734,MANHEIM,BLUE,False,3925,MEDIUM,OTHER,4440,5,64749,533,Alloy
4735,MANHEIM,BLACK,False,5381,VAN,CHRYSLER,7930,5,67944,1411,Alloy
4736,MANHEIM,BLUE,False,5388,MEDIUM SUV,CHRYSLER,8125,7,88946,2063,Alloy
4737,MANHEIM,GOLD,False,6116,COMPACT,OTHER,6480,4,60731,533,Covers
4738,MANHEIM,SILVER,False,8565,COMPACT,GM,6280,1,65012,728,Covers
4739,MANHEIM,WHITE,False,3279,MEDIUM,GM,4500,7,92722,2074,Covers
4740,MANHEIM,SILVER,True,3988,MEDIUM,GM,4940,5,77031,803,Alloy
4741,MANHEIM,GREEN,False,5693,MEDIUM,GM,6730,5,77472,1272,Alloy
4742,MANHEIM,BLACK,False,7877,LARGE TRUCK,FORD,11400,5,51870,671,Alloy
4743,MANHEIM,SILVER,True,4297,MEDIUM,CHRYSLER,5630,4,72951,1155,Alloy
4744,MANHEIM,BLUE,False,8851,VAN,CHRYSLER,7355,2,96248,1918,Covers
4745,MANHEIM,MAROON,False,5480,MEDIUM,OTHER,5135,3,87883,594,Covers
4746,MANHEIM,GREY,False,5873,VAN,GM,7375,3,63547,1801,Covers
4747,MANHEIM,SILVER,False,10227,SPECIALTY,CHRYSLER,9990,3,64100,1215,Alloy
4748,MANHEIM,GREY,False,6519,LARGE,FORD,7730,4,67741,1313,Alloy
4749,MANHEIM,MAROON,False,4774,VAN,FORD,5810,6,84937,1633,Alloy
4750,MANHEIM,GREY,True,5618,MEDIUM,GM,7430,4,56479,1003,Alloy
4751,MANHEIM,SILVER,False,7545,MEDIUM,OTHER,6860,2,40587,482,Covers
4752,MANHEIM,SILVER,True,9774,LARGE TRUCK,FORD,10950,4,77591,803,unkwnWheel
4753,MANHEIM,WHITE,True,0,MEDIUM,CHRYSLER,5870,4,79457,1272,unkwnWheel
4754,MANHEIM,BLUE,True,5213,VAN,CHRYSLER,5170,4,84018,1763,Alloy
4755,MANHEIM,GREY,False,10863,LARGE TRUCK,FORD,10495,4,76338,803,Alloy
4756,MANHEIM,GREY,False,9445,LARGE SUV,GM,8685,5,70757,1623,Alloy
4757,MANHEIM,RED,False,3270,COMPACT,GM,4160,5,54236,920,Covers
4758,MANHEIM,SILVER,False,5373,COMPACT,GM,5010,3,63498,728,Alloy
4759,MANHEIM,BEIGE,True,3103,VAN,OTHER,4060,8,82722,1413,Alloy
4760,MANHEIM,WHITE,False,4507,VAN,GM,4660,4,82977,5092,Covers
4761,MANHEIM,GREEN,False,3683,MEDIUM,FORD,4610,4,44890,693,Covers
4762,MANHEIM,BLUE,False,10034,MEDIUM SUV,CHRYSLER,8685,4,60567,1606,Alloy
4763,MANHEIM,RED,False,7397,MEDIUM SUV,CHRYSLER,9040,5,77219,1389,Alloy
4764,MANHEIM,RED,False,4402,LARGE TRUCK,CHRYSLER,4160,4,94526,620,Alloy
4765,MANHEIM,SILVER,False,4695,MEDIUM,OTHER,5325,3,66922,533,Covers
4766,MANHEIM,SILVER,False,8433,CROSSOVER,CHRYSLER,7740,3,57600,1086,Alloy
4767,MANHEIM,BLUE,False,8078,SPECIALTY,CHRYSLER,8385,3,66993,1215,Covers
4768,MANHEIM,BLUE,True,8740,MEDIUM,CHRYSLER,6970,3,49121,1046,Alloy
4769,MANHEIM,BLUE,False,9072,LARGE,GM,6670,4,87314,1633,Alloy
4770,MANHEIM,WHITE,False,9175,LARGE,FORD,7440,2,72312,1506,Alloy
4771,MANHEIM,GREY,False,3942,MEDIUM,CHRYSLER,6070,5,50083,920,Alloy
4772,MANHEIM,BEIGE,True,3548,VAN,GM,4610,6,72135,4922,Alloy
4773,MANHEIM,PURPLE,False,4158,MEDIUM,CHRYSLER,5110,4,59027,1086,Alloy
4774,MANHEIM,MAROON,False,8232,MEDIUM,OTHER,7240,3,69792,728,Alloy
4775,MANHEIM,WHITE,False,3510,COMPACT,GM,3810,4,76885,1155,Covers
4776,MANHEIM,RED,True,4114,VAN,FORD,4210,4,80316,1633,Alloy
4777,MANHEIM,GREEN,False,6688,CROSSOVER,CHRYSLER,7685,4,56872,1086,Alloy
4778,MANHEIM,WHITE,False,5713,SMALL SUV,CHRYSLER,6925,6,81540,1023,Alloy
4779,MANHEIM,WHITE,True,4933,MEDIUM,GM,5750,4,71925,1974,Covers
4780,MANHEIM,BEIGE,True,4013,MEDIUM,GM,3610,5,80062,1243,Covers
4781,MANHEIM,SILVER,False,8736,SPECIALTY,CHRYSLER,7740,4,76291,1389,Alloy
4782,MANHEIM,RED,False,8573,MEDIUM SUV,GM,8440,3,59673,1086,Covers
4783,MANHEIM,SILVER,False,4639,COMPACT,OTHER,5770,3,61112,533,Alloy
4784,MANHEIM,BLUE,False,5757,SMALL SUV,CHRYSLER,7350,5,79010,686,Covers
4785,MANHEIM,GOLD,False,5326,CROSSOVER,CHRYSLER,8950,6,89111,1503,Alloy
4786,MANHEIM,BLUE,True,4278,MEDIUM,CHRYSLER,5735,4,80449,1503,Covers
4787,MANHEIM,BLUE,False,8612,VAN,OTHER,7950,4,76441,1389,Covers
4788,MANHEIM,GOLD,False,3879,VAN,GM,6735,5,67973,1801,Covers
4789,MANHEIM,SILVER,True,7413,MEDIUM,OTHER,8450,4,70983,1506,Alloy
4790,MANHEIM,WHITE,False,3829,MEDIUM,CHRYSLER,4445,5,63532,1215,Covers
4791,MANHEIM,SILVER,False,6276,VAN,CHRYSLER,7250,3,69207,1411,Covers
4792,MANHEIM,BLUE,False,7307,LARGE,GM,8085,3,64870,1703,Alloy
