,Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
7982,ADESA,GREY,False,5569,MEDIUM,CHRYSLER,5295,4,79313,1389,Covers
7983,ADESA,BLACK,False,2765,COMPACT,CHRYSLER,4690,5,72308,686,Alloy
7984,ADESA,SILVER,True,5064,MEDIUM SUV,FORD,7175,6,79420,1455,unkwnWheel
7985,ADESA,SILVER,True,7231,MEDIUM SUV,FORD,7715,4,85987,1893,Alloy
7986,ADESA,SILVER,False,7891,SPECIALTY,CHRYSLER,9725,4,69397,1215,Covers
7987,ADESA,BLACK,False,8092,MEDIUM SUV,GM,6970,4,84097,1503,Alloy
7988,ADESA,WHITE,False,8870,LARGE TRUCK,CHRYSLER,8620,6,80095,2193,Alloy
7989,ADESA,SILVER,False,9695,MEDIUM SUV,GM,8920,4,82152,2152,Alloy
7990,ADESA,BLUE,False,1336,COMPACT,GM,3235,8,78451,1455,Covers
7991,ADESA,RED,True,7045,MEDIUM SUV,GM,7775,5,79852,1974,Alloy
7992,MANHEIM,BLACK,False,6628,MEDIUM SUV,OTHER,6905,5,69648,630,Alloy
7993,MANHEIM,WHITE,False,4001,VAN,GM,5100,7,33958,2836,Covers
7994,MANHEIM,SILVER,False,5685,COMPACT,GM,6405,3,51455,671,Covers
7995,MANHEIM,BLUE,False,6324,MEDIUM,GM,6750,3,64664,923,Covers
7996,MANHEIM,BLUE,False,4088,MEDIUM,CHRYSLER,5400,4,82573,1503,Covers
7997,MANHEIM,WHITE,False,6106,MEDIUM,GM,7090,3,66608,1118,Covers
7998,MANHEIM,MAROON,False,2408,LARGE,GM,4200,8,66230,2003,Covers
7999,OTHER,BLUE,False,2036,MEDIUM,GM,3790,8,81768,2712,Alloy
8000,OTHER,GREY,False,6656,LARGE SUV,GM,8740,8,82494,2063,Alloy
8001,OTHER,WHITE,False,7340,MEDIUM,CHRYSLER,7430,2,47635,834,Covers
8002,OTHER,GOLD,True,3119,MEDIUM,GM,3690,6,95258,2651,Alloy
8003,OTHER,BLUE,False,3468,MEDIUM,OTHER,5100,4,26395,582,Alloy
8004,OTHER,SILVER,False,3100,VAN,CHRYSLER,5610,8,75903,1923,Alloy
8005,OTHER,BLACK,False,5299,MEDIUM,GM,6720,5,75818,1272,Special
8006,OTHER,WHITE,False,7020,VAN,CHRYSLER,6420,3,86952,1763,Covers
8007,OTHER,SILVER,False,4824,MEDIUM SUV,CHRYSLER,6010,8,70068,2157,Alloy
8008,OTHER,BLACK,False,6539,MEDIUM,OTHER,7430,5,80857,723,Covers
8009,OTHER,GREY,False,4405,COMPACT,OTHER,5510,4,66253,533,unkwnWheel
8010,OTHER,GREY,False,7290,MEDIUM,GM,8040,3,63386,923,Covers
8011,OTHER,BLUE,False,7038,LARGE,GM,7740,4,76737,1974,Covers
8012,OTHER,BLACK,True,10387,MEDIUM,OTHER,7815,3,73539,1038,unkwnWheel
8013,OTHER,WHITE,False,8092,LARGE,GM,8350,3,71339,1974,Covers
8014,OTHER,SILVER,False,7242,MEDIUM,OTHER,7340,6,72101,569,Covers
8015,OTHER,GOLD,False,5989,MEDIUM,OTHER,7755,4,67695,728,Alloy
8016,OTHER,BLACK,False,10435,SMALL SUV,FORD,7455,4,85352,1503,Alloy
8017,OTHER,WHITE,False,6228,MEDIUM,GM,7855,3,67210,728,Alloy
8018,OTHER,GREEN,True,11325,LARGE TRUCK,FORD,10175,5,97947,909,unkwnWheel
8019,OTHER,SILVER,False,4799,CROSSOVER,CHRYSLER,8055,5,59862,1086,Alloy
8020,OTHER,GREY,False,10442,MEDIUM,OTHER,9775,3,73481,569,Covers
8021,OTHER,BLUE,True,6021,CROSSOVER,CHRYSLER,8055,6,88581,1503,Alloy
8022,OTHER,BLACK,False,6214,LARGE,FORD,7455,4,71435,1506,Alloy
8023,OTHER,WHITE,False,3905,LARGE,GM,5635,7,73274,2508,Covers
8024,OTHER,SILVER,False,6169,LARGE,GM,7655,4,68524,1703,Covers
8025,OTHER,SILVER,False,3899,MEDIUM,OTHER,5935,5,54875,505,Alloy
8026,OTHER,SILVER,False,6232,LARGE,GM,7955,4,58684,1500,Covers
8027,OTHER,BLUE,False,6431,MEDIUM,GM,7555,4,52986,1003,Special
8028,OTHER,BLUE,False,6905,SMALL SUV,FORD,6545,4,94490,1053,Alloy
8029,OTHER,BLUE,False,6138,MEDIUM,OTHER,6745,5,71987,1038,Alloy
8030,OTHER,GOLD,False,4325,MEDIUM,OTHER,6545,6,82103,723,Covers
8031,MANHEIM,BLACK,False,3891,COMPACT,OTHER,4275,3,43650,482,Covers
8032,MANHEIM,WHITE,False,4224,MEDIUM,CHRYSLER,4780,6,56492,1086,Alloy
8033,MANHEIM,WHITE,False,3968,MEDIUM,CHRYSLER,5585,5,68646,1020,unkwnWheel
8034,MANHEIM,SILVER,False,8392,LARGE,GM,7895,3,78181,1974,Alloy
8035,MANHEIM,BLUE,False,9449,VAN,CHRYSLER,8045,3,83011,1763,Alloy
8036,MANHEIM,SILVER,False,6678,MEDIUM SUV,OTHER,9355,5,68980,533,Alloy
8037,MANHEIM,GOLD,False,2012,COMPACT,GM,2610,8,93262,1641,Covers
8038,MANHEIM,GOLD,False,3799,MEDIUM,OTHER,4955,5,86972,594,Covers
8039,MANHEIM,WHITE,False,6430,MEDIUM,CHRYSLER,5500,4,83253,1503,Covers
8040,MANHEIM,GREY,False,7815,LARGE,GM,7225,3,80142,2152,Alloy
8041,MANHEIM,WHITE,False,6553,MEDIUM,CHRYSLER,6115,2,64436,1215,Covers
8042,MANHEIM,WHITE,False,2258,MEDIUM,FORD,3610,7,92699,1353,Alloy
8043,MANHEIM,SILVER,False,4123,COMPACT,OTHER,6600,6,45429,482,Covers
8044,MANHEIM,SILVER,False,3660,MEDIUM,GM,4195,7,48107,923,Alloy
8045,MANHEIM,GREY,False,7818,LARGE,GM,8000,3,45773,1328,Covers
8046,MANHEIM,BLACK,False,6867,MEDIUM,CHRYSLER,5500,4,52280,1086,Covers
8047,MANHEIM,BLUE,False,4440,MEDIUM SUV,CHRYSLER,5535,7,81357,2193,Alloy
8048,MANHEIM,RED,True,2419,MEDIUM,GM,3705,6,84867,2712,Covers
8049,MANHEIM,MAROON,False,6723,MEDIUM SUV,CHRYSLER,5500,4,61885,1215,unkwnWheel
8050,MANHEIM,SILVER,False,3865,MEDIUM,GM,5235,6,45941,1346,Covers
8051,MANHEIM,WHITE,False,2976,LARGE,GM,4720,8,72402,2274,Alloy
8052,MANHEIM,GOLD,False,4395,MEDIUM,GM,4005,4,89972,2412,Covers
8053,MANHEIM,GREY,False,8549,LARGE SUV,GM,7520,5,80881,1763,Alloy
8054,MANHEIM,GOLD,False,2559,VAN,OTHER,4020,8,78929,1338,Covers
8055,MANHEIM,SILVER,True,1821,VAN,FORD,3520,8,81943,2322,Covers
8056,MANHEIM,BEIGE,False,5288,MEDIUM,GM,5600,4,53821,837,Covers
8057,MANHEIM,WHITE,False,5508,MEDIUM SUV,CHRYSLER,6040,6,65953,1711,Alloy
8058,MANHEIM,BROWN,True,2849,MEDIUM,FORD,4120,6,74341,1220,Alloy
8059,MANHEIM,WHITE,False,2788,COMPACT,OTHER,4020,4,61185,533,Covers
8060,MANHEIM,WHITE,False,6695,SMALL SUV,CHRYSLER,7055,5,82070,723,Alloy
8061,MANHEIM,BLUE,False,8155,LARGE TRUCK,CHRYSLER,7870,6,75353,1220,Alloy
8062,MANHEIM,BLUE,False,5020,COMPACT,GM,5740,3,70235,803,Covers
8063,MANHEIM,SILVER,False,4552,MEDIUM,OTHER,4255,3,46168,482,Covers
8064,MANHEIM,RED,False,6893,MEDIUM,GM,6475,2,58648,1003,Covers
8065,MANHEIM,WHITE,False,2837,MEDIUM,OTHER,4120,6,64580,833,Alloy
8066,MANHEIM,SILVER,False,8130,LARGE,OTHER,8370,5,91466,1341,Alloy
8067,MANHEIM,GREY,False,3414,COMPACT,CHRYSLER,4430,4,84109,723,Alloy
8068,MANHEIM,GOLD,False,5543,MEDIUM,OTHER,5950,2,37701,462,Covers
8069,MANHEIM,SILVER,True,2889,COMPACT,FORD,3530,6,71328,1455,unkwnWheel
8070,MANHEIM,BEIGE,True,3275,MEDIUM,FORD,3830,5,62787,825,Alloy
8071,MANHEIM,WHITE,False,3362,MEDIUM,GM,4155,5,69850,728,Alloy
8072,MANHEIM,GREY,False,5569,MEDIUM,CHRYSLER,6050,4,58256,1086,Covers
8073,MANHEIM,RED,False,5718,SMALL SUV,FORD,7150,4,52444,754,Alloy
8074,MANHEIM,WHITE,False,6230,LARGE TRUCK,GM,8665,5,78907,1155,Alloy
8075,MANHEIM,SILVER,True,2765,COMPACT,CHRYSLER,3730,5,85995,723,Alloy
8076,MANHEIM,GREY,False,3284,MEDIUM,FORD,4130,6,77319,1220,Alloy
8077,MANHEIM,SILVER,False,3499,LARGE TRUCK,CHRYSLER,5610,7,94808,1353,Alloy
8078,MANHEIM,GREY,False,7650,MEDIUM SUV,GM,7965,4,81189,1243,Alloy
8079,MANHEIM,BLACK,True,2504,COMPACT,OTHER,3930,8,79753,869,Covers
8080,MANHEIM,RED,True,1559,COMPACT,FORD,2995,8,78417,986,Alloy
8081,MANHEIM,WHITE,True,1332,MEDIUM,OTHER,2595,8,67682,1028,Alloy
8082,MANHEIM,RED,False,2311,COMPACT,OTHER,3730,4,75910,569,Alloy
8083,MANHEIM,RED,False,3100,COMPACT,GM,4185,4,66680,1020,Covers
8084,MANHEIM,GREEN,False,5677,SPECIALTY,CHRYSLER,8295,4,41803,975,Alloy
8085,MANHEIM,GREY,False,3090,MEDIUM,FORD,3740,5,94139,1053,Covers
8086,MANHEIM,BEIGE,False,3281,MEDIUM,FORD,3685,5,77050,920,Alloy
8087,MANHEIM,SILVER,True,2023,COMPACT,FORD,2905,8,88043,1543,Alloy
8088,MANHEIM,WHITE,False,7305,MEDIUM,GM,6005,3,86173,1373,Alloy
8089,MANHEIM,WHITE,True,4306,MEDIUM SUV,OTHER,6740,6,60040,930,Alloy
8090,MANHEIM,BLUE,False,1800,VAN,FORD,2905,8,86498,2322,Covers
8091,MANHEIM,BLUE,False,8808,CROSSOVER,CHRYSLER,8325,3,81024,1503,Alloy
8092,MANHEIM,SILVER,False,4253,LARGE,GM,5040,4,81040,2152,Covers
8093,MANHEIM,GREY,False,3215,MEDIUM,FORD,4140,4,86166,983,Alloy
8094,MANHEIM,WHITE,False,2121,MEDIUM,GM,3885,6,79981,2508,Alloy
8095,MANHEIM,PURPLE,False,3386,MEDIUM,CHRYSLER,4185,5,66339,1215,Covers
8096,MANHEIM,WHITE,False,10950,LARGE SUV,FORD,10040,4,88169,1113,Alloy
8097,MANHEIM,RED,False,2167,MEDIUM,CHRYSLER,4285,7,72830,1572,Alloy
8098,MANHEIM,SILVER,False,5484,MEDIUM SUV,OTHER,6705,5,59662,837,Alloy
8099,MANHEIM,WHITE,False,6806,LARGE,GM,7420,3,63895,1703,Alloy
8100,MANHEIM,MAROON,False,4400,MEDIUM,FORD,4140,3,96928,1053,Covers
8101,MANHEIM,SILVER,False,8845,LARGE,GM,8475,2,56610,1500,Alloy
8102,MANHEIM,RED,True,5779,MEDIUM,OTHER,5560,2,65433,533,Covers
8103,MANHEIM,SILVER,False,3555,MEDIUM,CHRYSLER,4985,5,73766,1389,Covers
8104,MANHEIM,GREEN,False,6474,SPORTS,OTHER,7855,5,82915,1113,Alloy
8105,MANHEIM,BLUE,False,8630,LARGE SUV,FORD,11075,6,78041,1338,Alloy
8106,MANHEIM,SILVER,False,7503,MEDIUM,OTHER,9475,4,73659,569,Alloy
8107,MANHEIM,RED,False,3613,MEDIUM,GM,4040,6,92581,2074,Covers
8108,MANHEIM,BLACK,False,3362,LARGE,CHRYSLER,5505,5,85145,1893,Alloy
8109,MANHEIM,SILVER,True,2344,COMPACT,OTHER,3240,5,67200,533,Alloy
8110,MANHEIM,WHITE,False,3203,MEDIUM,CHRYSLER,4760,7,72641,1689,Alloy
8111,MANHEIM,BLACK,True,2162,LARGE,OTHER,4140,5,53876,837,Alloy
8112,MANHEIM,WHITE,True,3837,MEDIUM,OTHER,4140,3,77810,569,Covers
8113,MANHEIM,GOLD,False,3405,MEDIUM,CHRYSLER,4940,3,60531,1020,Covers
8114,MANHEIM,GOLD,False,6919,LARGE,FORD,6705,3,83486,1633,Alloy
8115,MANHEIM,RED,False,5907,COMPACT,FORD,5505,2,72262,1155,Alloy
8116,MANHEIM,BLACK,False,3853,MEDIUM,FORD,4540,4,76641,920,Covers
8117,MANHEIM,BLUE,False,4012,MEDIUM,CHRYSLER,4740,3,78975,1155,Alloy
8118,MANHEIM,GREEN,False,6184,MEDIUM,OTHER,6260,4,89433,723,Covers
8119,MANHEIM,GREY,True,2006,MEDIUM,FORD,3240,7,91396,1353,Alloy
8120,MANHEIM,WHITE,True,4228,LARGE TRUCK,CHRYSLER,3740,7,99769,920,Alloy
8121,MANHEIM,WHITE,True,3396,MEDIUM,CHRYSLER,4685,5,69313,1215,Covers
8122,MANHEIM,WHITE,False,4246,COMPACT,OTHER,5560,5,84238,594,Covers
8123,MANHEIM,SILVER,True,4420,COMPACT,GM,5405,4,87168,853,Alloy
8124,MANHEIM,WHITE,False,6594,COMPACT,OTHER,6260,4,80584,594,Alloy
8125,MANHEIM,BLUE,False,4672,LARGE SUV,GM,7080,9,92736,2218,Alloy
8126,MANHEIM,WHITE,False,4046,MEDIUM,CHRYSLER,5620,5,84443,1243,Alloy
8127,MANHEIM,GOLD,True,2871,SMALL SUV,FORD,4455,9,82651,1283,Covers
8128,MANHEIM,GREEN,False,7775,MEDIUM,FORD,7760,4,67384,728,Alloy
8129,MANHEIM,GREEN,False,4022,VAN,CHRYSLER,5280,5,66957,1411,Covers
8130,MANHEIM,WHITE,False,2323,MEDIUM,OTHER,4695,6,87091,853,Covers
8131,MANHEIM,BLACK,False,4906,MEDIUM,CHRYSLER,6040,4,71607,1389,Alloy
8132,MANHEIM,SILVER,False,2221,MEDIUM,OTHER,4155,7,87610,894,Covers
8133,MANHEIM,BLUE,False,5864,SMALL TRUCK,FORD,4895,6,85108,594,Alloy
8134,MANHEIM,BLUE,True,4019,COMPACT,GM,6120,4,71286,803,Covers
8135,MANHEIM,RED,False,3792,COMPACT,FORD,5820,5,82371,1243,Alloy
8136,MANHEIM,SILVER,True,1980,COMPACT,CHRYSLER,2980,8,74541,986,Covers
8137,MANHEIM,SILVER,False,3354,MEDIUM,FORD,5720,5,56859,754,Covers
8138,MANHEIM,WHITE,False,5384,SPORTS,FORD,7120,6,74991,803,Alloy
8139,MANHEIM,WHITE,False,7539,MEDIUM,CHRYSLER,7995,3,69451,1020,Covers
8140,MANHEIM,SILVER,False,7421,VAN,GM,7795,3,77077,2091,Covers
8141,MANHEIM,GREY,False,8060,LARGE TRUCK,CHRYSLER,7495,6,88288,983,Alloy
8142,MANHEIM,BLUE,False,6409,MEDIUM SUV,GM,8895,6,77127,1974,Alloy
8143,ADESA,BLUE,False,8594,MEDIUM,OTHER,8720,3,85845,594,Covers
8144,ADESA,GOLD,False,6411,LARGE,GM,6810,3,64322,1703,Alloy
8145,ADESA,RED,True,5780,VAN,CHRYSLER,5700,4,79094,1623,Alloy
8146,ADESA,RED,False,7489,MEDIUM SUV,CHRYSLER,8075,5,77066,1389,Alloy
8147,ADESA,GOLD,True,3724,MEDIUM,FORD,3375,4,96378,1053,Covers
8148,ADESA,SILVER,False,7048,LARGE,GM,8075,3,64092,1703,Covers
8149,ADESA,BLUE,False,9232,SPECIALTY,CHRYSLER,10390,2,48265,975,Alloy
8150,ADESA,MAROON,False,9835,VAN,GM,7815,1,72124,2091,Covers
8151,ADESA,WHITE,False,7374,LARGE,GM,7915,2,77370,1974,Covers
8152,ADESA,WHITE,False,5535,COMPACT,GM,6205,2,46834,623,Covers
8153,ADESA,BLUE,False,5794,SMALL SUV,CHRYSLER,7575,4,67367,630,Alloy
8154,ADESA,BLUE,False,8467,MEDIUM,OTHER,7815,2,54955,671,Covers
8155,ADESA,BLACK,False,8547,SMALL SUV,CHRYSLER,7010,3,78084,686,Covers
8156,ADESA,GREY,False,6093,MEDIUM,OTHER,7515,4,59656,1003,Covers
8157,ADESA,GREY,False,4244,MEDIUM,FORD,5195,4,80674,983,Alloy
8158,ADESA,WHITE,False,8068,MEDIUM SUV,GM,8220,3,56873,920,Alloy
8159,ADESA,WHITE,True,4472,MEDIUM,FORD,4890,3,84935,983,unkwnWheel
8160,ADESA,GOLD,False,4994,VAN,FORD,5455,4,85144,1633,Alloy
8161,ADESA,GOLD,False,5660,LARGE TRUCK,CHRYSLER,6870,4,57670,505,Covers
8162,ADESA,SILVER,False,8419,MEDIUM,CHRYSLER,8220,1,46422,834,Covers
8163,ADESA,GREY,False,10125,MEDIUM SUV,CHRYSLER,8220,2,60126,1118,Alloy
8164,ADESA,BLACK,False,9262,LARGE SUV,FORD,11395,5,87104,1113,Alloy
8165,ADESA,BLUE,True,6861,CROSSOVER,CHRYSLER,7515,4,68644,1215,unkwnWheel
8166,ADESA,WHITE,True,8014,SPECIALTY,CHRYSLER,8520,2,54978,1086,unkwnWheel
8167,ADESA,WHITE,False,8803,SPORTS,FORD,8320,3,85450,853,Alloy
8168,ADESA,BLUE,False,6966,MEDIUM,CHRYSLER,7215,1,46904,693,Covers
8169,ADESA,SILVER,True,2616,MEDIUM,FORD,4090,6,88595,1283,Alloy
8170,ADESA,GREY,False,9772,LARGE TRUCK,CHRYSLER,9635,4,83357,983,Alloy
8171,ADESA,GOLD,False,8020,LARGE TRUCK,GM,8490,5,92109,1341,Alloy
8172,ADESA,BLUE,False,5888,MEDIUM SUV,GM,7925,6,77652,1155,Alloy
8173,ADESA,RED,True,10735,MEDIUM SUV,GM,8930,3,73273,1389,unkwnWheel
8174,ADESA,GOLD,False,9908,LARGE TRUCK,CHRYSLER,10700,5,79681,920,Alloy
8175,ADESA,SILVER,False,10169,CROSSOVER,CHRYSLER,8735,3,76586,1389,Covers
8176,ADESA,RED,False,3157,MEDIUM,CHRYSLER,4355,8,97739,1930,Alloy
8177,ADESA,WHITE,False,8117,LARGE,GM,8230,3,78055,1974,Alloy
8178,ADESA,SILVER,False,5817,MEDIUM,OTHER,8830,4,52762,505,Covers
8179,ADESA,SILVER,False,6775,MEDIUM,OTHER,6920,2,49489,482,Covers
8180,ADESA,BLACK,False,7985,LARGE,GM,7925,2,81505,2152,Covers
8181,ADESA,BLUE,False,5740,MEDIUM,OTHER,5710,3,51414,505,Covers
8182,ADESA,SILVER,False,6696,MEDIUM,GM,6315,3,95634,1485,Covers
8183,ADESA,SILVER,False,7663,VAN,CHRYSLER,7435,3,86885,1763,Covers
8184,ADESA,SILVER,False,2117,COMPACT,FORD,4405,7,67756,1320,Covers
8185,ADESA,SILVER,False,5803,MEDIUM,GM,6930,4,78995,569,Covers
8186,ADESA,BEIGE,False,5669,SMALL SUV,CHRYSLER,7195,7,91924,1353,Alloy
8187,ADESA,BLUE,False,5002,MEDIUM,OTHER,5615,3,61763,533,Covers
8188,ADESA,BEIGE,True,6786,LARGE SUV,FORD,9605,7,73527,1338,unkwnWheel
8189,ADESA,SILVER,False,5467,MEDIUM,OTHER,6525,3,64675,533,Covers
8190,ADESA,BROWN,False,8533,VAN,GM,8035,2,89672,2282,Covers
8191,ADESA,BEIGE,False,3653,MEDIUM,FORD,4505,6,81405,983,Alloy
8192,ADESA,GREY,False,7587,LARGE,GM,7235,3,81113,2152,Alloy
8193,ADESA,RED,False,7466,MEDIUM,CHRYSLER,8240,2,53869,920,Covers
8194,ADESA,BEIGE,False,5032,SMALL SUV,FORD,7435,6,84110,983,Alloy
8195,ADESA,SILVER,False,5934,LARGE,FORD,6830,4,86310,1633,Alloy
8196,ADESA,BLACK,False,6522,MEDIUM SUV,GM,7435,5,84184,4032,Alloy
8197,ADESA,SILVER,True,5549,MEDIUM,OTHER,6020,3,57102,505,Covers
8198,ADESA,SILVER,True,7079,MEDIUM,CHRYSLER,6525,2,56846,1086,unkwnWheel
8199,ADESA,WHITE,False,3816,MEDIUM,OTHER,5615,5,74673,569,Covers
8200,ADESA,GOLD,False,4677,MEDIUM,CHRYSLER,5615,4,49540,975,Covers
8201,ADESA,WHITE,False,3115,MEDIUM,CHRYSLER,6020,6,32722,882,Alloy
8202,ADESA,WHITE,True,9944,MEDIUM SUV,CHRYSLER,9705,3,76276,686,unkwnWheel
8203,ADESA,WHITE,False,1979,COMPACT,FORD,3300,8,75685,1455,Covers
8204,ADESA,GREEN,False,3922,MEDIUM,CHRYSLER,5415,5,79562,1155,Alloy
8205,ADESA,SILVER,False,7435,MEDIUM,OTHER,6625,3,77564,803,Alloy
8206,ADESA,BLUE,False,9218,SPECIALTY,CHRYSLER,9545,3,75745,1389,Covers
8207,ADESA,GREY,False,5938,MEDIUM,GM,6020,6,73957,1272,Alloy
8208,ADESA,BLACK,True,4694,MEDIUM,CHRYSLER,5215,5,56990,1086,Covers
8209,ADESA,RED,False,7578,MEDIUM,GM,6325,3,72387,803,Alloy
8210,ADESA,WHITE,False,4221,MEDIUM,OTHER,6730,7,61759,1418,Covers
8211,ADESA,BLACK,True,4609,MEDIUM,CHRYSLER,5820,5,89697,1633,Alloy
8212,ADESA,RED,False,9362,COMPACT,OTHER,6325,2,75652,569,Covers
8213,ADESA,RED,False,9574,SMALL SUV,CHRYSLER,8035,2,65417,825,Alloy
8214,ADESA,WHITE,False,8398,CROSSOVER,OTHER,7030,4,62454,533,Alloy
8215,ADESA,SILVER,False,4373,VAN,FORD,4710,6,67579,1313,Alloy
8216,ADESA,SILVER,True,3223,VAN,FORD,4005,6,102829,1930,Covers
8217,ADESA,BLUE,False,11128,SPECIALTY,CHRYSLER,10250,2,75611,1389,Covers
8218,ADESA,WHITE,False,11674,MEDIUM,GM,9245,1,60506,923,Special
8219,ADESA,BLACK,False,8663,LARGE TRUCK,GM,7295,3,85493,1373,Alloy
8220,ADESA,WHITE,False,5392,MEDIUM,OTHER,5515,3,65590,533,Covers
8221,ADESA,GREEN,False,7814,VAN,CHRYSLER,7130,3,67353,1411,Covers
8222,ADESA,RED,True,3300,MEDIUM,OTHER,3675,5,100571,650,unkwnWheel
8223,ADESA,BLACK,False,6272,LARGE,GM,6335,4,72590,1974,Alloy
8224,ADESA,SILVER,False,5637,MEDIUM SUV,OTHER,8410,5,72297,1155,Alloy
8225,ADESA,WHITE,True,4953,MEDIUM,GM,4210,4,91797,2351,unkwnWheel
8226,ADESA,MAROON,False,9897,MEDIUM SUV,GM,7140,4,76436,4622,Covers
8227,ADESA,MAROON,False,6175,MEDIUM,CHRYSLER,4870,2,71710,1389,Covers
8228,ADESA,BLUE,True,7982,MEDIUM,CHRYSLER,6940,2,54200,754,unkwnWheel
8229,ADESA,GREY,False,3516,LARGE,GM,6130,5,63978,1703,Covers
8230,ADESA,GOLD,False,8024,VAN,GM,7515,4,79015,2091,Covers
8231,ADESA,GREY,False,4721,SPORTS,FORD,7550,7,42682,923,Alloy
8232,ADESA,WHITE,False,8382,MEDIUM,CHRYSLER,7250,2,53359,754,Covers
8233,ADESA,GREY,False,4646,VAN,CHRYSLER,6440,4,57491,1251,Covers
8234,ADESA,WHITE,False,5835,LARGE,GM,7055,4,65465,1313,Covers
8235,ADESA,SILVER,False,4766,LARGE TRUCK,FORD,7665,5,74631,803,Alloy
8236,ADESA,WHITE,False,4921,LARGE,OTHER,7265,8,93654,920,Alloy
8237,ADESA,WHITE,False,5542,MEDIUM,OTHER,8475,6,62600,833,Covers
8238,ADESA,GREEN,False,7651,COMPACT,OTHER,8275,5,77619,2976,Alloy
8239,ADESA,SILVER,False,4603,MEDIUM,CHRYSLER,5145,3,52758,1086,Covers
8240,ADESA,BLUE,False,3945,COMPACT,FORD,4185,4,96110,1341,Covers
8241,ADESA,GREY,True,3496,LARGE TRUCK,CHRYSLER,6420,8,96094,920,Alloy
8242,ADESA,GREY,True,8113,LARGE,GM,7580,3,76548,1974,unkwnWheel
8243,ADESA,BROWN,True,2446,MEDIUM,FORD,5085,7,73601,1220,unkwnWheel
8244,ADESA,WHITE,False,7501,MEDIUM,OTHER,7005,4,56170,1003,Covers
8245,ADESA,GREY,True,3708,COMPACT,FORD,5595,5,71213,1155,unkwnWheel
8246,ADESA,BLUE,False,4639,MEDIUM SUV,GM,8990,8,81309,2452,Alloy
8247,ADESA,GREY,False,7429,MEDIUM,FORD,8080,4,58752,671,Alloy
8248,ADESA,WHITE,False,1737,COMPACT,CHRYSLER,2670,7,81472,1023,Covers
8249,ADESA,BEIGE,True,0,COMPACT,GM,4350,5,52565,920,unkwnWheel
8250,ADESA,SILVER,False,4372,COMPACT,GM,4750,3,84795,853,Covers
8251,ADESA,BLUE,False,6587,MEDIUM,OTHER,8540,4,68499,630,Covers
8252,ADESA,RED,False,5681,MEDIUM,GM,7055,4,52839,837,Covers
8253,ADESA,SILVER,True,4691,MEDIUM,CHRYSLER,5760,4,58260,1086,unkwnWheel
8254,ADESA,GREEN,False,3288,COMPACT,FORD,5795,5,68355,1020,Covers
8255,ADESA,SILVER,True,1634,COMPACT,GM,2720,9,106421,1750,unkwnWheel
8256,ADESA,SILVER,False,9463,LARGE TRUCK,CHRYSLER,7915,4,72871,920,Alloy
8257,ADESA,GOLD,True,2048,COMPACT,GM,2945,8,101489,1750,unkwnWheel
8258,ADESA,BLACK,False,5152,COMPACT,FORD,5430,3,53390,920,Alloy
8259,ADESA,SILVER,False,6673,VAN,CHRYSLER,5740,3,66701,1411,Covers
8260,ADESA,WHITE,True,3413,COMPACT,CHRYSLER,3575,4,70965,686,unkwnWheel
8261,ADESA,BLACK,False,7847,MEDIUM,GM,6140,2,73008,1272,Alloy
8262,ADESA,WHITE,False,6124,MEDIUM SUV,CHRYSLER,7360,5,65844,1508,Alloy
8263,ADESA,SILVER,True,9439,SPECIALTY,CHRYSLER,9075,3,82715,1503,unkwnWheel
8264,ADESA,BLACK,False,5052,COMPACT,OTHER,6090,7,76494,1689,Covers
8265,ADESA,GOLD,True,5179,LARGE TRUCK,FORD,8060,5,83646,853,unkwnWheel
8266,ADESA,SILVER,False,6183,MEDIUM SUV,GM,7050,6,62462,1320,Alloy
8267,ADESA,RED,False,5835,MEDIUM,CHRYSLER,6250,3,44594,975,Covers
8268,ADESA,WHITE,False,5603,VAN,CHRYSLER,5640,3,59653,1251,Covers
8269,ADESA,BLACK,False,7820,LARGE SUV,GM,9475,6,81484,2063,Alloy
8270,MANHEIM,SILVER,False,4962,MEDIUM SUV,OTHER,7475,6,67261,533,Alloy
8271,MANHEIM,BLUE,False,5018,COMPACT,GM,6480,4,66493,728,Covers
8272,MANHEIM,BLUE,False,4873,MEDIUM,OTHER,5105,4,86912,853,Covers
8273,MANHEIM,SILVER,False,11144,SPECIALTY,CHRYSLER,10110,2,70602,1389,Covers
8274,MANHEIM,WHITE,False,7129,MEDIUM,CHRYSLER,6085,2,64601,1215,Alloy
8275,MANHEIM,BLACK,True,2605,MEDIUM SUV,CHRYSLER,4455,9,98533,1930,Alloy
8276,MANHEIM,WHITE,False,5167,MEDIUM,CHRYSLER,5680,3,63486,1215,Covers
8277,MANHEIM,WHITE,True,3582,MEDIUM,CHRYSLER,5380,6,45280,975,Covers
8278,MANHEIM,BLUE,True,2220,COMPACT,GM,3955,7,71301,1455,Covers
8279,MANHEIM,SILVER,False,3446,MEDIUM,GM,5480,5,70930,1155,Covers
8280,MANHEIM,GREY,True,6307,MEDIUM,CHRYSLER,5980,2,62339,1215,Covers
8281,MANHEIM,WHITE,False,8406,MEDIUM SUV,CHRYSLER,10710,4,54230,1003,Alloy
8282,MANHEIM,PURPLE,False,9581,MEDIUM,FORD,7795,3,79913,1272,Alloy
