,Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
1481,MANHEIM,GREEN,False,5940,MEDIUM SUV,FORD,8500,7,53756,1634,Alloy
1482,MANHEIM,WHITE,False,8356,LARGE,GM,7800,3,70221,1974,Covers
1483,MANHEIM,BLUE,True,4463,MEDIUM,GM,5100,5,85692,853,Alloy
1484,MANHEIM,BEIGE,False,5801,COMPACT,FORD,6035,3,57682,920,Covers
1485,MANHEIM,SILVER,False,3072,MEDIUM,GM,5335,6,55932,671,Covers
1486,MANHEIM,BLUE,False,6669,MEDIUM,OTHER,8300,4,68692,728,Alloy
1487,MANHEIM,SILVER,False,9165,LARGE TRUCK,CHRYSLER,11200,6,52764,754,Alloy
1488,MANHEIM,BEIGE,False,8515,LARGE,GM,7300,3,71559,1974,Alloy
1489,MANHEIM,BLUE,True,5428,SMALL SUV,CHRYSLER,6100,8,89526,1283,Alloy
1490,MANHEIM,BLACK,False,4017,MEDIUM,GM,4500,5,83749,853,Alloy
1491,MANHEIM,GREEN,False,9198,MEDIUM,GM,7235,3,76159,1272,Alloy
1492,MANHEIM,GOLD,False,3403,MEDIUM,GM,5500,5,81913,2412,Covers
1493,MANHEIM,BLACK,False,5352,MEDIUM,OTHER,6500,3,30363,462,Alloy
1494,MANHEIM,BLUE,False,5265,COMPACT,GM,6100,4,64057,728,Alloy
1495,MANHEIM,RED,False,5842,MEDIUM SUV,CHRYSLER,7200,7,79150,1689,Alloy
1496,MANHEIM,MAROON,True,7384,SPECIALTY,CHRYSLER,9600,5,79358,1389,Covers
1497,MANHEIM,RED,True,3263,VAN,CHRYSLER,5400,8,85946,2063,Covers
1498,MANHEIM,MAROON,True,4306,MEDIUM,OTHER,6200,8,87110,1023,Alloy
1499,MANHEIM,BLUE,False,7805,MEDIUM,OTHER,8800,4,78439,569,Alloy
1500,MANHEIM,BLACK,False,6387,MEDIUM,GM,7600,4,65385,728,Alloy
1501,MANHEIM,GREY,True,5615,SMALL SUV,OTHER,8000,5,85023,983,Alloy
1502,MANHEIM,SILVER,False,7141,MEDIUM,OTHER,8200,4,81153,1113,Covers
1503,MANHEIM,BLACK,False,5765,CROSSOVER,OTHER,6700,6,83957,594,Covers
1504,MANHEIM,RED,False,5963,COMPACT,FORD,5600,3,70935,1155,Covers
1505,MANHEIM,SILVER,False,9008,MEDIUM,OTHER,9800,4,53285,505,Alloy
1506,MANHEIM,SILVER,False,5210,MEDIUM,CHRYSLER,6100,4,59784,1086,Covers
1507,MANHEIM,BLACK,False,7231,LARGE TRUCK,CHRYSLER,10300,6,97328,1053,Alloy
1508,MANHEIM,SILVER,False,13427,MEDIUM SUV,GM,7700,3,72091,1155,Alloy
1509,MANHEIM,BLUE,False,5752,COMPACT,GM,6500,4,38335,582,Covers
1510,MANHEIM,MAROON,False,5950,VAN,CHRYSLER,6600,5,81868,1763,Alloy
1511,MANHEIM,SILVER,False,3457,VAN,FORD,6200,5,56231,1169,Covers
1512,MANHEIM,SILVER,False,4217,LARGE,GM,4935,7,77540,2508,Alloy
1513,MANHEIM,GOLD,False,6963,MEDIUM,GM,6635,3,84678,1113,Covers
1514,MANHEIM,GREY,True,5523,MEDIUM,GM,4850,4,63891,728,Covers
1515,MANHEIM,RED,False,6090,CROSSOVER,CHRYSLER,8100,6,84555,1503,Alloy
1516,MANHEIM,BEIGE,False,8383,LARGE SUV,FORD,9800,6,84125,1113,Special
1517,MANHEIM,SILVER,False,8408,LARGE,GM,8630,3,68637,1703,Alloy
1518,MANHEIM,GREY,False,10406,MEDIUM,GM,10000,2,77714,1038,Covers
1519,MANHEIM,GREEN,False,7345,MEDIUM,FORD,7200,4,89094,853,Covers
1520,MANHEIM,WHITE,False,3681,COMPACT,FORD,3600,5,89501,1243,Covers
1521,MANHEIM,SILVER,False,3171,MEDIUM,GM,3700,7,87830,1153,Covers
1522,MANHEIM,WHITE,True,4647,COMPACT,OTHER,5635,7,87729,894,Covers
1523,MANHEIM,WHITE,False,7523,MEDIUM,OTHER,8500,3,55730,505,Covers
1524,MANHEIM,RED,False,5057,MEDIUM,OTHER,6100,4,53892,505,Covers
1525,MANHEIM,SILVER,False,4830,MEDIUM,CHRYSLER,5900,4,68043,1215,Covers
1526,MANHEIM,SILVER,False,3834,MEDIUM,OTHER,3600,4,72188,569,Covers
1527,MANHEIM,BLACK,False,7567,MEDIUM,CHRYSLER,7230,3,66339,1020,Covers
1528,MANHEIM,RED,False,9538,LARGE TRUCK,CHRYSLER,11600,5,93749,1053,Alloy
1529,MANHEIM,WHITE,False,6736,MEDIUM,GM,7700,4,60509,923,Covers
1530,MANHEIM,MAROON,False,6814,MEDIUM,GM,7100,3,70629,1038,Covers
1531,MANHEIM,GREY,False,3814,MEDIUM,FORD,5400,5,73660,920,Alloy
1532,MANHEIM,BLUE,False,7276,MEDIUM,GM,7300,3,79550,1038,Covers
1533,MANHEIM,SILVER,False,6152,MEDIUM,CHRYSLER,6100,4,67942,1215,Covers
1534,MANHEIM,MAROON,False,7312,MEDIUM,GM,6900,4,64508,923,Covers
1535,MANHEIM,BLUE,False,6904,VAN,GM,7600,3,73409,2091,Covers
1536,MANHEIM,SILVER,False,6736,MEDIUM,GM,6700,4,84402,1113,Covers
1537,MANHEIM,WHITE,False,7329,MEDIUM,CHRYSLER,7500,2,81026,1373,Covers
1538,MANHEIM,SILVER,False,8186,LARGE,GM,7100,3,88446,2152,Covers
1539,MANHEIM,WHITE,False,6716,MEDIUM,OTHER,7700,3,69985,533,Covers
1540,MANHEIM,SILVER,False,6142,SMALL SUV,OTHER,7000,8,77367,1220,Alloy
1541,MANHEIM,BLUE,False,3658,COMPACT,GM,4100,4,78430,803,Covers
1542,MANHEIM,SILVER,False,6709,MEDIUM,OTHER,8000,2,53207,505,Alloy
1543,MANHEIM,RED,False,7512,MEDIUM,OTHER,8800,5,78642,569,Alloy
1544,MANHEIM,BEIGE,False,3038,VAN,CHRYSLER,5800,7,75526,1923,Covers
1545,MANHEIM,BEIGE,False,10726,MEDIUM SUV,GM,8800,3,64025,1215,Alloy
1546,MANHEIM,MAROON,False,4715,LARGE,GM,6900,5,69643,1703,Alloy
1547,MANHEIM,SILVER,False,9847,SPECIALTY,CHRYSLER,10000,3,83027,1503,Covers
1548,MANHEIM,BEIGE,False,4887,SMALL SUV,CHRYSLER,6600,6,78648,686,Alloy
1549,MANHEIM,GREY,True,6997,CROSSOVER,FORD,6100,5,90766,1774,unkwnWheel
1550,MANHEIM,BEIGE,False,8148,LARGE TRUCK,GM,9300,4,81254,1373,Alloy
1551,MANHEIM,BLUE,False,8140,LARGE,GM,7900,3,67373,1703,Covers
1552,MANHEIM,BLACK,True,5326,MEDIUM,OTHER,8435,5,66989,630,Alloy
1553,MANHEIM,GREEN,False,6683,MEDIUM,CHRYSLER,6500,4,50582,1086,Covers
1554,MANHEIM,BLUE,False,7818,LARGE,GM,6000,3,94127,2351,Covers
1555,MANHEIM,BLUE,False,6867,MEDIUM,CHRYSLER,5900,4,58815,1086,Covers
1556,MANHEIM,SILVER,False,2741,VAN,CHRYSLER,4900,7,73159,1923,Covers
1557,MANHEIM,SILVER,False,7078,LARGE,GM,8100,3,81435,2152,Covers
1558,MANHEIM,WHITE,True,4705,MEDIUM,GM,3900,5,96170,1341,Alloy
1559,MANHEIM,SILVER,False,7818,LARGE,GM,6400,3,93175,2351,Covers
1560,MANHEIM,GREY,False,9732,SPECIALTY,CHRYSLER,9300,3,81008,1503,Covers
1561,MANHEIM,SILVER,False,5864,MEDIUM,GM,6000,3,58125,671,Covers
1562,MANHEIM,BLUE,False,4477,MEDIUM,OTHER,5800,3,46772,482,Covers
1563,MANHEIM,RED,True,5916,COMPACT,GM,6200,3,58909,671,Covers
1564,MANHEIM,BLUE,False,10392,SPECIALTY,CHRYSLER,10430,2,71318,1389,Covers
1565,MANHEIM,BEIGE,True,3033,MEDIUM,GM,5300,6,57977,920,Alloy
1566,MANHEIM,BLUE,False,6069,COMPACT,OTHER,5335,2,37726,462,Covers
1567,MANHEIM,GREY,True,7815,LARGE,GM,7100,3,62297,1703,Covers
1568,MANHEIM,GREY,False,4253,MEDIUM,CHRYSLER,5685,4,55971,1086,Covers
1569,MANHEIM,GREY,False,10252,MEDIUM,FORD,8700,3,68303,728,Alloy
1570,MANHEIM,SILVER,True,6004,MEDIUM SUV,GM,7500,5,78441,1506,Alloy
1571,MANHEIM,BLUE,True,4589,LARGE,GM,4165,5,109323,2571,Alloy
1572,MANHEIM,RED,True,2407,VAN,GM,4415,9,86296,5392,Alloy
1573,MANHEIM,BLACK,False,3169,COMPACT,GM,4365,5,99040,1341,Covers
1574,MANHEIM,GOLD,False,5092,MEDIUM,GM,5535,4,73161,803,Alloy
1575,OTHER,WHITE,False,8467,SPECIALTY,CHRYSLER,7295,4,82839,1503,Alloy
1576,OTHER,WHITE,False,4268,SMALL SUV,FORD,6685,7,88843,1283,Alloy
1577,OTHER,BLUE,False,10574,VAN,CHRYSLER,8695,2,82400,1763,Covers
1578,OTHER,SILVER,False,11952,SMALL SUV,CHRYSLER,7880,2,86531,1633,Alloy
1579,OTHER,SILVER,False,6838,SPECIALTY,CHRYSLER,6590,4,84240,1503,Covers
1580,OTHER,BLACK,False,9787,MEDIUM SUV,CHRYSLER,11005,4,55929,1086,Alloy
1581,OTHER,GREEN,False,4923,MEDIUM SUV,FORD,6965,5,52029,920,Special
1582,OTHER,GREY,True,4518,VAN,FORD,5410,5,79066,1506,Alloy
1583,OTHER,GREY,False,12025,LARGE TRUCK,GM,9175,4,91868,1341,Alloy
1584,OTHER,SILVER,False,5392,MEDIUM,OTHER,6160,6,94541,1197,Alloy
1585,OTHER,WHITE,False,7520,MEDIUM,CHRYSLER,6560,3,81813,1243,Covers
1586,OTHER,RED,False,7024,SMALL SUV,OTHER,7575,5,79571,1389,Alloy
1587,OTHER,BLUE,False,4141,LARGE TRUCK,GM,8125,6,73207,1155,Covers
1588,OTHER,BLUE,False,8392,LARGE,GM,7350,3,71708,1974,Alloy
1589,OTHER,WHITE,False,5874,MEDIUM,OTHER,8025,5,61005,1118,Alloy
1590,OTHER,SILVER,False,10877,MEDIUM SUV,CHRYSLER,8275,3,76202,686,Alloy
1591,OTHER,BLUE,False,8358,LARGE,GM,7135,2,85603,2152,Alloy
1592,OTHER,GREY,True,9941,MEDIUM,OTHER,9720,3,84393,723,unkwnWheel
1593,OTHER,WHITE,False,8613,LARGE TRUCK,CHRYSLER,7575,4,96961,1053,Alloy
1594,OTHER,SILVER,False,7472,MEDIUM,OTHER,6610,2,64427,533,Covers
1595,OTHER,WHITE,False,4327,SMALL TRUCK,GM,5960,5,66036,630,Alloy
1596,OTHER,BLUE,True,5565,MEDIUM,OTHER,7160,5,82240,1373,unkwnWheel
1597,OTHER,SILVER,False,11549,MEDIUM,GM,7795,2,85331,1113,Covers
1598,OTHER,SILVER,False,4473,MEDIUM,CHRYSLER,5365,5,70626,1389,Covers
1599,OTHER,SILVER,False,8426,MEDIUM SUV,CHRYSLER,9080,4,77912,1272,Alloy
1600,OTHER,YELLOW,False,3764,COMPACT,GM,3350,4,75842,803,Alloy
1601,OTHER,WHITE,False,7193,VAN,GM,7090,3,73504,2091,Covers
1602,OTHER,WHITE,False,7923,MEDIUM,FORD,5605,2,49421,623,Covers
1603,OTHER,SILVER,False,3826,VAN,CHRYSLER,4390,4,54984,1251,Covers
1604,OTHER,GREY,False,6266,LARGE,FORD,6405,3,54220,1169,Alloy
1605,OTHER,BLACK,False,10954,SPORTS,FORD,9105,3,39487,582,Alloy
1606,OTHER,WHITE,False,7644,LARGE,GM,7535,2,54123,1500,Alloy
1607,OTHER,SILVER,False,6858,LARGE,GM,6500,3,77606,1974,Covers
1608,OTHER,MAROON,False,6858,LARGE,GM,6800,3,63229,1703,Covers
1609,OTHER,BLUE,False,6858,LARGE,GM,7300,3,45532,1328,Covers
1610,OTHER,RED,False,2560,MEDIUM,GM,4100,6,53067,1469,Alloy
1611,OTHER,MAROON,False,2560,MEDIUM,GM,4400,6,66377,1613,Alloy
1612,OTHER,SILVER,False,6858,LARGE,GM,6300,3,73126,1974,Alloy
1613,OTHER,SILVER,False,3740,COMPACT,FORD,4390,4,76975,1155,Covers
1614,OTHER,GOLD,False,7806,LARGE SUV,FORD,9005,6,71675,1689,Alloy
1615,OTHER,SILVER,False,3927,COMPACT,FORD,5205,4,62611,1020,Covers
1616,OTHER,WHITE,False,6801,LARGE,GM,7205,3,70742,1974,Alloy
1617,OTHER,BLUE,False,7386,MEDIUM,GM,7105,3,59427,1003,Alloy
1618,OTHER,BLUE,False,8247,MEDIUM SUV,OTHER,8805,6,87174,894,Alloy
1619,OTHER,SILVER,False,7500,SPECIALTY,CHRYSLER,7805,3,74073,1389,Covers
1620,OTHER,SILVER,False,9480,MEDIUM SUV,GM,8535,3,82577,1503,Alloy
1621,OTHER,SILVER,False,6858,LARGE,GM,7935,3,52182,1500,Alloy
1622,OTHER,SILVER,False,6685,MEDIUM,GM,6605,3,68089,923,Alloy
1623,OTHER,PURPLE,False,4221,MEDIUM,CHRYSLER,4890,4,64675,1215,Alloy
1624,OTHER,WHITE,False,7720,MEDIUM SUV,CHRYSLER,9405,5,70443,1623,Alloy
1625,OTHER,SILVER,False,4816,COMPACT,GM,5305,4,35932,582,Covers
1626,OTHER,GREY,False,10881,SMALL SUV,FORD,7535,3,79673,920,Alloy
1627,OTHER,BLUE,False,5028,MEDIUM,GM,6305,4,79393,1272,Alloy
1628,OTHER,BLACK,False,5620,MEDIUM,CHRYSLER,5905,3,50150,1086,Covers
1629,OTHER,WHITE,False,0,MEDIUM,OTHER,6505,3,37217,582,Alloy
1630,OTHER,GREEN,False,4527,MEDIUM SUV,FORD,6300,6,66685,1808,Alloy
1631,OTHER,GREEN,False,5218,MEDIUM SUV,FORD,7300,5,62685,1508,Alloy
1632,OTHER,SILVER,True,3984,LARGE,GM,7205,5,74769,1974,Alloy
1633,OTHER,WHITE,False,4971,VAN,FORD,6005,4,68574,1313,Covers
1634,OTHER,GOLD,False,5449,MEDIUM,GM,4890,5,78259,1272,Alloy
1635,OTHER,SILVER,False,5105,MEDIUM,CHRYSLER,5705,3,66710,1215,Alloy
1636,OTHER,GREEN,False,7702,CROSSOVER,FORD,7905,4,78744,1506,Alloy
1637,OTHER,BLACK,False,4748,COMPACT,OTHER,6305,4,66365,533,Covers
1638,OTHER,BLUE,False,5429,MEDIUM,GM,7300,3,66076,923,Covers
1639,OTHER,GREEN,False,7222,VAN,GM,6900,4,81764,2282,Covers
1640,OTHER,RED,False,11469,LARGE SUV,FORD,9190,4,89177,1113,Alloy
1641,OTHER,SILVER,False,4398,COMPACT,GM,5405,3,60400,728,Alloy
1642,OTHER,WHITE,True,4859,MEDIUM,CHRYSLER,6205,3,36694,882,unkwnWheel
1643,OTHER,GOLD,True,6988,LARGE,GM,6105,3,82437,2152,unkwnWheel
1644,OTHER,BLUE,False,5690,MEDIUM,CHRYSLER,5205,2,54226,1086,Alloy
1645,OTHER,GREY,True,3458,MEDIUM,CHRYSLER,4190,5,87672,1503,Alloy
1646,OTHER,BLUE,False,10859,CROSSOVER,CHRYSLER,8105,4,77325,1389,Alloy
1647,OTHER,BROWN,False,11469,LARGE SUV,FORD,9905,5,77816,1038,Covers
1648,OTHER,RED,False,8265,MEDIUM,GM,5905,3,74350,1272,Alloy
1649,OTHER,GOLD,True,7275,MEDIUM,GM,6650,3,46816,764,Alloy
1650,OTHER,WHITE,False,8315,MEDIUM SUV,CHRYSLER,11020,5,63016,1411,Alloy
1651,OTHER,PURPLE,False,5586,MEDIUM,GM,5905,4,63492,728,Alloy
1652,OTHER,WHITE,True,4959,MEDIUM,OTHER,7605,6,55249,837,unkwnWheel
1653,OTHER,BLUE,False,6928,LARGE,GM,7105,4,69116,1703,Alloy
1654,OTHER,WHITE,False,3428,MEDIUM,GM,4190,5,47121,1469,Alloy
1655,OTHER,RED,False,6940,MEDIUM,FORD,7605,4,46599,623,Alloy
1656,OTHER,SILVER,False,9605,MEDIUM,GM,8005,2,41345,905,Alloy
1657,OTHER,BLUE,False,8507,MEDIUM SUV,CHRYSLER,10820,6,73517,1623,Alloy
1658,OTHER,RED,False,10246,MEDIUM,GM,9005,2,41731,905,Alloy
1659,OTHER,BLUE,False,7350,LARGE,GM,7405,4,76934,1974,Alloy
1660,OTHER,SILVER,False,10011,LARGE TRUCK,CHRYSLER,11520,5,56018,754,unkwnWheel
1661,OTHER,GOLD,False,6971,MEDIUM SUV,GM,6405,5,65429,3115,Covers
1662,OTHER,BLACK,False,6599,MEDIUM SUV,GM,8605,7,83706,2452,Covers
1663,OTHER,BLUE,False,4619,MEDIUM,CHRYSLER,5305,4,51247,920,Covers
1664,OTHER,WHITE,False,4069,VAN,GM,4990,6,73300,4622,Alloy
1665,OTHER,GOLD,False,4383,COMPACT,FORD,6605,4,50219,920,Alloy
1666,OTHER,BLUE,True,6458,CROSSOVER,CHRYSLER,8290,6,70292,1389,unkwnWheel
1667,OTHER,BLACK,False,6649,LARGE,GM,7705,4,56793,1500,Alloy
1668,OTHER,GREY,False,7766,LARGE SUV,FORD,10105,6,73356,1038,Alloy
1669,OTHER,BROWN,False,7202,MEDIUM SUV,OTHER,7605,5,79267,686,Alloy
1670,OTHER,BLUE,False,6447,MEDIUM,OTHER,9005,4,60866,728,Alloy
1671,OTHER,GOLD,False,4814,MEDIUM,GM,6000,5,30505,762,unkwnWheel
1672,OTHER,BLUE,False,7170,MEDIUM,GM,7200,3,60740,923,unkwnWheel
1673,OTHER,BLACK,False,7211,MEDIUM,GM,7300,3,60798,1118,Covers
1674,OTHER,BLUE,False,7122,MEDIUM,GM,7300,3,46179,764,Covers
1675,OTHER,GOLD,False,0,SMALL TRUCK,FORD,6200,6,66705,1020,unkwnWheel
1676,OTHER,WHITE,False,7290,MEDIUM,GM,5600,3,91557,1197,Covers
1677,OTHER,GREEN,False,7138,MEDIUM,GM,7000,4,80278,1113,Alloy
1678,OTHER,BLACK,False,7471,MEDIUM,GM,6700,3,74125,1272,Covers
1679,OTHER,WHITE,False,6845,VAN,GM,7500,3,75273,2091,Covers
1680,OTHER,RED,True,6093,MEDIUM,GM,6905,4,83097,1113,Covers
1681,OTHER,SILVER,False,7603,SMALL TRUCK,CHRYSLER,8205,5,42025,834,Alloy
1682,OTHER,WHITE,True,5772,VAN,CHRYSLER,7505,5,85004,1763,unkwnWheel
1683,OTHER,BLUE,False,7360,MEDIUM,CHRYSLER,6405,2,83569,1243,Covers
1684,OTHER,BLACK,False,9881,MEDIUM SUV,GM,9730,3,64674,1215,Alloy
1685,OTHER,BLUE,False,8391,MEDIUM,GM,7330,2,84478,853,Alloy
1686,OTHER,BLACK,False,11947,MEDIUM,FORD,8430,2,89287,1373,Alloy
1687,OTHER,SILVER,False,9143,VAN,CHRYSLER,8530,2,81691,1763,Covers
1688,OTHER,WHITE,False,7866,MEDIUM,OTHER,7805,4,82478,723,Covers
1689,OTHER,RED,False,7615,LARGE TRUCK,CHRYSLER,10220,6,63407,825,Alloy
1690,OTHER,WHITE,False,3930,MEDIUM,FORD,5605,5,69138,825,Alloy
1691,OTHER,RED,False,7779,MEDIUM,CHRYSLER,7605,2,74328,1155,Covers
1692,OTHER,WHITE,False,2772,COMPACT,OTHER,4790,5,25220,642,Covers
1693,OTHER,WHITE,True,2434,MEDIUM,CHRYSLER,4390,6,107476,1450,unkwnWheel
1694,OTHER,BLUE,False,8893,LARGE,GM,8350,1,59509,1500,Covers
1695,OTHER,BLUE,False,2492,COMPACT,FORD,2790,7,106911,1750,Alloy
1696,OTHER,BLACK,False,5288,MEDIUM,CHRYSLER,4490,4,78507,1389,Covers
1697,OTHER,BLUE,False,4691,VAN,CHRYSLER,6405,5,86449,1763,Covers
1698,OTHER,RED,False,6354,MEDIUM,FORD,8505,4,73994,803,Alloy
1699,MANHEIM,SILVER,False,5666,MEDIUM,CHRYSLER,6500,3,57552,754,Covers
1700,MANHEIM,RED,False,9883,MEDIUM SUV,CHRYSLER,10800,4,82231,1503,Alloy
1701,MANHEIM,GREY,False,8199,VAN,OTHER,6900,4,75490,1389,Covers
1702,MANHEIM,GOLD,False,5771,COMPACT,OTHER,7500,4,71072,569,Covers
1703,MANHEIM,SILVER,False,5305,MEDIUM SUV,GM,8500,6,72360,1974,Alloy
1704,MANHEIM,SILVER,False,8161,MEDIUM,GM,7135,3,81716,1373,Alloy
1705,MANHEIM,BLACK,True,4719,COMPACT,GM,4900,3,39799,582,Covers
1706,MANHEIM,SILVER,False,6443,MEDIUM SUV,GM,7000,5,91316,1341,Alloy
1707,MANHEIM,SILVER,False,4546,MEDIUM,CHRYSLER,5600,4,63647,1215,Covers
1708,MANHEIM,BLACK,True,5170,MEDIUM,GM,5900,5,80390,1373,Alloy
1709,MANHEIM,MAROON,True,5155,COMPACT,OTHER,4500,5,88973,594,Covers
1710,MANHEIM,BLACK,False,5675,COMPACT,FORD,5100,3,80257,1243,Covers
1711,MANHEIM,SILVER,False,8155,MEDIUM,GM,7100,3,86284,1113,Covers
1712,MANHEIM,GREY,True,6395,MEDIUM,OTHER,7800,5,78870,1038,Alloy
1713,MANHEIM,WHITE,False,10937,SMALL SUV,OTHER,9000,2,89788,983,Alloy
1714,MANHEIM,BLACK,False,9400,MEDIUM,OTHER,10500,3,92006,765,Alloy
1715,MANHEIM,GREY,False,5400,VAN,CHRYSLER,6000,4,74631,1623,Covers
1716,MANHEIM,SILVER,False,5636,CROSSOVER,CHRYSLER,8900,5,75333,1389,Alloy
1717,MANHEIM,BEIGE,True,4518,COMPACT,FORD,5300,4,94786,1341,Alloy
1718,MANHEIM,BLACK,False,2808,MEDIUM,CHRYSLER,5400,6,75639,1155,Alloy
1719,MANHEIM,BLUE,False,3960,COMPACT,OTHER,4300,4,86862,594,Covers
1720,MANHEIM,SILVER,False,5701,LARGE,FORD,7500,4,62565,1313,Alloy
1721,MANHEIM,WHITE,False,7901,MEDIUM,CHRYSLER,8000,2,73531,1155,Covers
1722,MANHEIM,BLUE,False,10940,SMALL SUV,FORD,9200,2,75728,920,Alloy
1723,MANHEIM,GOLD,False,3169,MEDIUM,FORD,4500,5,79743,920,Covers
1724,MANHEIM,GREY,False,5911,MEDIUM,FORD,6900,4,82661,853,Alloy
1725,MANHEIM,SILVER,False,6752,SMALL SUV,FORD,7400,5,64895,825,Alloy
1726,MANHEIM,SILVER,False,5147,CROSSOVER,CHRYSLER,7600,6,71775,1389,Alloy
1727,MANHEIM,GREY,False,7040,MEDIUM,FORD,5100,4,61567,825,Alloy
1728,MANHEIM,WHITE,False,7399,MEDIUM,OTHER,8000,3,89978,853,Covers
1729,MANHEIM,BEIGE,False,7136,LARGE,GM,8400,3,89581,2152,Covers
1730,MANHEIM,BLACK,False,9159,MEDIUM,GM,7900,2,79822,1272,Covers
1731,MANHEIM,SILVER,False,7136,LARGE,GM,8000,3,82547,2152,Covers
1732,MANHEIM,BEIGE,False,8709,CROSSOVER,FORD,9000,3,74670,1506,Alloy
1733,MANHEIM,SILVER,False,3079,MEDIUM,GM,6000,6,36035,762,Covers
1734,MANHEIM,BLUE,False,6255,MEDIUM,CHRYSLER,4600,4,83289,1503,Covers
1735,MANHEIM,PURPLE,False,2994,MEDIUM,CHRYSLER,5000,6,37700,882,Covers
1736,MANHEIM,BLACK,False,4625,COMPACT,OTHER,5500,4,90734,620,Alloy
1737,MANHEIM,GREEN,False,6255,MEDIUM,CHRYSLER,5900,4,67403,1215,Covers
1738,MANHEIM,BLUE,False,5988,SMALL SUV,FORD,6800,4,86988,983,Covers
1739,MANHEIM,SILVER,False,2499,COMPACT,OTHER,3900,8,87754,1153,Covers
1740,MANHEIM,SILVER,False,4281,MEDIUM,GM,7000,4,76809,1272,Covers
1741,MANHEIM,BLACK,False,8748,SPORTS,FORD,9200,4,52899,671,Alloy
1742,MANHEIM,BEIGE,False,12785,MEDIUM,OTHER,10000,2,86194,723,Alloy
1743,MANHEIM,BLACK,False,7779,MEDIUM,CHRYSLER,8730,2,63940,1020,Covers
1744,MANHEIM,BLUE,False,4210,VAN,CHRYSLER,4600,4,73003,1623,Covers
1745,MANHEIM,WHITE,False,8448,LARGE,GM,8200,2,76833,1974,Covers
1746,MANHEIM,BEIGE,False,5472,COMPACT,FORD,5500,3,75156,1155,Covers
1747,MANHEIM,SILVER,False,3169,MEDIUM,CHRYSLER,4900,4,82184,1373,Alloy
1748,MANHEIM,GREEN,False,4198,MEDIUM,CHRYSLER,5600,5,79181,1272,Alloy
1749,MANHEIM,BLACK,False,11120,MEDIUM,CHRYSLER,8100,2,82458,983,Alloy
1750,MANHEIM,WHITE,False,6202,MEDIUM SUV,GM,6800,5,81945,1243,Alloy
1751,MANHEIM,SILVER,False,12644,MEDIUM SUV,CHRYSLER,9200,3,74131,1740,Alloy
1752,MANHEIM,GREY,False,7936,LARGE,GM,8100,3,72010,1974,Alloy
1753,MANHEIM,SILVER,False,7532,LARGE,GM,8100,3,71823,1974,Covers
1754,MANHEIM,WHITE,False,4251,VAN,CHRYSLER,6000,5,83807,1763,Covers
1755,MANHEIM,WHITE,False,7532,LARGE,GM,7800,3,91314,2351,Covers
1756,MANHEIM,GREEN,False,8141,MEDIUM SUV,GM,8800,4,90731,1630,Alloy
1757,MANHEIM,BLUE,False,5744,VAN,CHRYSLER,7300,5,65006,1411,Alloy
1758,MANHEIM,WHITE,False,5098,MEDIUM,OTHER,7000,6,69182,533,Alloy
1759,MANHEIM,BLACK,False,3182,MEDIUM,GM,3600,6,84145,853,Alloy
1760,MANHEIM,BLUE,False,8323,MEDIUM,CHRYSLER,7630,2,75900,1155,Covers
1761,MANHEIM,SILVER,False,4260,MEDIUM,OTHER,5500,4,77096,569,Alloy
1762,MANHEIM,RED,False,3259,MEDIUM,OTHER,3900,6,105660,650,Covers
1763,MANHEIM,SILVER,False,8462,MEDIUM,FORD,8030,3,84081,1373,Alloy
1764,MANHEIM,WHITE,False,2579,COMPACT,GM,4700,6,29763,762,Covers
1765,MANHEIM,GREEN,False,5638,MEDIUM,CHRYSLER,5600,4,83213,1503,Covers
1766,MANHEIM,GOLD,False,4039,MEDIUM,GM,5800,5,36435,762,Covers
1767,MANHEIM,GREEN,False,3169,MEDIUM,CHRYSLER,4000,4,89411,1373,Alloy
1768,MANHEIM,GOLD,True,3169,MEDIUM,FORD,4530,5,98176,1053,Alloy
1769,MANHEIM,GREEN,False,3730,MEDIUM,CHRYSLER,4200,4,85785,1243,Alloy
1770,MANHEIM,BLACK,False,6040,LARGE,FORD,6300,4,79241,1506,Alloy
1771,MANHEIM,BLACK,False,3880,MEDIUM,GM,4100,6,97282,909,Alloy
1772,MANHEIM,GREY,False,11741,SPECIALTY,CHRYSLER,10030,2,63153,1215,Covers
1773,MANHEIM,GREY,False,7586,MEDIUM SUV,GM,7315,5,83452,2152,Alloy
1774,MANHEIM,GREY,False,7714,LARGE SUV,FORD,8515,6,73288,1689,Alloy
1775,MANHEIM,GREEN,False,7839,MEDIUM SUV,GM,7815,4,43869,834,Alloy
1776,MANHEIM,SILVER,False,6543,MEDIUM SUV,GM,6295,5,76680,1155,Alloy
1777,MANHEIM,BLUE,False,8782,MEDIUM,GM,6895,2,71460,803,Alloy
1778,MANHEIM,SILVER,False,5075,MEDIUM,GM,5795,4,74524,1038,Covers
1779,MANHEIM,BLUE,False,9890,SPECIALTY,CHRYSLER,10560,3,66604,1215,Alloy
1780,MANHEIM,BLACK,False,2063,MEDIUM,FORD,4200,8,91311,1353,Alloy
1781,MANHEIM,MAROON,False,4647,VAN,FORD,5595,4,62255,1313,Covers
